Дата и время;Полож.пед.акселер.,%;Нагрузка на двигатель, %;Давл.масла двиг.,кПа;Темп.масла двиг.,°С;Обор.двиг.,об/мин;Значение счетчика моточасов, час:мин;Сост.пед.сцепл.;iButton2;КПП. Температура масла;КПП. Давление масла в системе смазки;Скорость;ДВС. Давление смазки;ДВС. Температура охлаждающей жидкости;Давление в пневмостистеме (spn46), кПа;Уровень топлива % (spn96);Электросистема. Напряжение;ДВС. Частота вращения коленчатого вала;Нейтраль КПП (spn3843);Стояночный тормоз (spn3842);Аварийная температура охлаждающей жидкости (spn3841);Засоренность воздушного фильтра (spn3840);Засоренность фильтра КПП (spn3847);Аварийное давление масла ДВС (spn3846);Засоренность фильтра ДВС (spn3845);Засоренность фильтра рулевого управления (spn3844);Засоренность фильтра навесного оборудования (spn3851);Недопустимый уровень масла в гидробаке (spn3850);Аварийная температура масла в гидросистеме (spn3849);Аварийное давление в I контуре тормозной системы (spn3848);Аварийное давление в II контуре тормозной системы (spn3855);Зарядка АКБ (spn3854);Отопитель (spn3853);Выход блока управления двигателем (spn3852);Включение тормозков (spn3859);Засоренность фильтра слива (spn3858);Аварийное давление масла КПП (spn3857);Аварийная температура масла ДВС(spn3856);Неисправность тормозной системы (spn3863);Термостарт (spn3862);Разрешение запуска двигателя (spn3861);Низкий уровень ОЖ (spn3860);Аварийная температура масла ГТР (spn3867);Необходимость сервисного обслуживания (spn3866);Подогрев топливного фильтра (spn3865);Вода в топливе (spn3864);Холодный старт (spn3871);Крутящий момент (spn513), Нм;Положение рейки ТНВД (spn51), %;Расход топлива (spn183), л/ч;ДВС. Температура наддувочного воздуха, °С;Давление наддувочного воздуха двигателя (spn106), кПа;Текущая передача (spn523);Температура масла гидравлики (spn5536), С;Педаль слива (spn598)
02/10/2023 13:17:36;0,0;        -;480;-273,000;1896,125;958:06;Отпущ.;;-;1264;-;480;77;816;-;-;1896.125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:18:06;0,0;        -;480;-273,000;1905,375;958:06;Отпущ.;;-;1264;-;480;77;816;-;-;1905.375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:18:36;0,0;        -;420;-273,000;1662,125;958:06;Отпущ.;;-273;1248;-;420;77;816;-;-;1662.125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:19:06;0,0;        -;480;-273,000;1914,750;958:06;Отпущ.;;-273;1248;6.3;480;76;816;-;-;1914.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:19:36;0,0;        -;480;-273,000;1890,000;958:06;Отпущ.;;-;1264;6.3;480;75;816;-;-;1890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:20:06;0,0;        -;480;-273,000;1896,125;958:06;Отпущ.;;-273;1248;-;480;75;816;-;-;1896.125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:20:36;0,0;        -;480;-273,000;1867,500;958:06;Отпущ.;;-273;1248;6.3;480;76;816;-;-;1867.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:21:06;0,0;        -;480;-273,000;1890,000;958:06;Отпущ.;;-273;1248;6.3;480;77;816;-;-;1890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:21:36;0,0;        -;480;-273,000;1908,000;958:12;Отпущ.;;-273;1248;-;480;77;816;-;-;1908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:22:06;0,0;        -;480;-273,000;1899,000;958:12;Отпущ.;;-273;1248;-;480;77;808;-;-;1899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:22:36;0,0;        -;480;-273,000;1897,625;958:12;Отпущ.;;-273;1248;6.3;480;77;784;-;-;1897.625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:23:06;0,0;        -;480;-273,000;1888,500;958:12;Отпущ.;;-273;1248;0;480;77;800;-;-;1888.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:23:36;0,0;        -;440;-273,000;1626,375;958:12;Отпущ.;;-273;1216;5.3;440;76;800;-;-;1626.375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:24:06;0,0;        -;480;-273,000;1891,500;958:12;Отпущ.;;-273;1248;6.4;480;75;784;-;-;1891.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:24:36;0,0;        -;480;-273,000;1905,375;958:12;Отпущ.;;-273;1248;0;480;75;800;-;-;1905.375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:25:06;0,0;        -;480;-273,000;1879,500;958:12;Отпущ.;;-273;1248;6.3;480;75;784;-;-;1879.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:25:36;0,0;        -;480;-273,000;1875,000;958:12;Отпущ.;;-273;1248;0;480;76;800;-;-;1875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:26:06;0,0;        -;480;-273,000;1893,000;958:12;Отпущ.;;-273;1248;6.3;480;76;784;-;-;1893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:26:36;0,0;        -;480;-273,000;1916,250;958:12;Отпущ.;;-273;1248;-;480;77;800;-;-;1916.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:27:06;0,0;        -;480;-273,000;1894,000;958:12;Отпущ.;;-273;1248;0;480;77;800;-;-;1894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:27:36;0,0;        -;480;-273,000;1893,000;958:18;Отпущ.;;-273;1248;6.3;480;77;808;-;-;1893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:28:06;0,0;        -;468;-273,000;1768,750;958:18;Отпущ.;;-273;1248;0;468;76;800;-;-;1768.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:28:36;0,0;        -;468;-273,000;1900,750;958:18;Отпущ.;;-273;1248;-;468;75;808;-;-;1900.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:29:06;0,0;        -;480;-273,000;1894,000;958:18;Отпущ.;;-273;1248;6.3;480;75;808;-;-;1894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:29:36;0,0;        -;480;-273,000;1905,375;958:18;Отпущ.;;-;1264;0;480;76;808;-;-;1905.375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:30:06;0,0;        -;480;-273,000;1903,875;958:18;Отпущ.;;-273;1248;0;480;76;808;-;-;1903.875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:30:36;0,0;        -;480;-273,000;1919,500;958:18;Отпущ.;;-273;1248;0;480;77;808;-;-;1919.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:31:06;0,0;        -;480;-273,000;1907,000;958:18;Отпущ.;;-273;1248;0;480;77;800;-;-;1907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:31:36;0,0;        -;480;-273,000;1911,625;958:18;Отпущ.;;-273;1248;0;480;77;800;-;-;1911.625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:32:06;0,0;        -;480;-273,000;1913,125;958:18;Отпущ.;;-273;1248;6.3;480;77;784;-;-;1913.125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:32:36;0,0;        -;480;-273,000;1911,625;958:18;Отпущ.;;-273;1248;-;480;77;784;-;-;1911.625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:33:06;0,0;        -;448;-273,000;1619,000;958:18;Отпущ.;;-273;1248;-;448;76;784;-;-;1619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:33:36;0,0;        -;480;-273,000;1876,500;958:24;Отпущ.;;-273;1248;0;480;75;776;-;-;1876.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:34:06;0,0;        -;480;-273,000;1922,500;958:24;Отпущ.;;-273;1248;6.3;480;75;776;-;-;1922.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:34:36;0,0;        -;480;-273,000;1900,750;958:24;Отпущ.;;-273;1248;6.3;480;75;776;-;-;1900.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:35:06;0,0;        -;480;-273,000;1890,000;958:24;Отпущ.;;-273;1248;-;480;76;784;-;-;1890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:35:36;0,0;        -;480;-273,000;1894,625;958:24;Отпущ.;;-273;1248;6.3;480;76;784;-;-;1894.625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:36:06;0,0;        -;480;-273,000;1896,000;958:24;Отпущ.;;-273;1248;6.3;480;77;784;-;-;1896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:36:36;0,0;        -;480;-273,000;1905,375;958:24;Отпущ.;;-273;1248;0;480;76;784;-;-;1905.375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:37:06;0,0;        -;480;-273,000;1897,625;958:24;Отпущ.;;-273;1248;6.3;480;76;784;-;-;1897.625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:37:36;0,0;        -;408;-273,000;1512,000;958:24;Отпущ.;;-;1232;5;408;76;784;-;-;1512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:38:06;0,0;        -;480;-273,000;1891,500;958:24;Отпущ.;;-273;1248;-;480;75;784;-;-;1891.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:38:36;0,0;        -;480;-273,000;1921,000;958:24;Отпущ.;;-273;1248;6.4;480;75;784;-;-;1921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:39:06;0,0;        -;480;-273,000;1913,125;958:24;Отпущ.;;-273;1248;0;480;75;784;-;-;1913.125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:39:36;0,0;        -;480;-273,000;1914,750;958:30;Отпущ.;;-273;1248;6.3;480;76;784;-;-;1914.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:40:06;0,0;        -;480;-273,000;1875,000;958:30;Отпущ.;;-273;1248;6.3;480;77;784;-;-;1875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:40:36;0,0;        -;480;-273,000;1897,625;958:30;Отпущ.;;-273;1248;0;480;77;784;-;-;1897.625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:41:06;0,0;        -;480;-273,000;1910,000;958:30;Отпущ.;;-273;1248;-;480;77;784;-;-;1910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:41:36;0,0;        -;480;-273,000;1891,500;958:30;Отпущ.;;-273;1248;0;480;77;784;-;-;1891.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:42:06;0,0;        -;448;-273,000;1693,375;958:30;Отпущ.;;-273;1248;5.6;448;77;784;-;-;1693.375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:42:36;0,0;        -;460;-273,000;1702,000;958:30;Отпущ.;;-273;1248;5.7;460;76;784;-;-;1702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:43:06;0,0;        -;480;-273,000;1888,000;958:30;Отпущ.;;-273;1248;-;480;75;784;-;-;1888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:43:36;0,0;        -;480;-273,000;1885,500;958:30;Отпущ.;;-273;1248;6.3;480;75;784;-;-;1885.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:44:06;0,0;        -;480;-273,000;1910,000;958:30;Отпущ.;;-273;1248;0;480;75;784;-;-;1910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:44:36;0,0;        -;480;-273,000;1913,125;958:30;Отпущ.;;-273;1248;0;480;76;784;-;-;1913.125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:45:06;0,0;        -;480;-273,000;1914,750;958:30;Отпущ.;;-273;1248;0;480;76;784;-;-;1914.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:45:36;0,0;        -;480;-273,000;1890,000;958:36;Отпущ.;;-273;1248;0;480;77;784;-;-;1890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:46:06;0,0;        -;480;-273,000;1891,500;958:36;Отпущ.;;-273;1248;-;480;77;784;-;-;1891.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:46:36;0,0;        -;448;-273,000;1671,625;958:36;Отпущ.;;-273;1248;0;448;76;784;-;-;1671.625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:47:06;0,0;        -;468;-273,000;1551,000;958:36;Отпущ.;;-273;1248;5.5;468;76;784;-;-;1551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:47:36;0,0;        -;480;-273,000;1910,000;958:36;Отпущ.;;-273;1248;-;480;75;784;-;-;1910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:48:06;0,0;        -;480;-273,000;1885,500;958:36;Отпущ.;;-273;1248;0;480;75;784;-;-;1885.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:48:36;0,0;        -;480;-273,000;1916,250;958:36;Отпущ.;;-273;1248;0;480;76;784;-;-;1916.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:49:06;0,0;        -;480;-273,000;1902,250;958:36;Отпущ.;;-273;1248;0;480;77;784;-;-;1902.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:49:36;0,0;        -;480;-273,000;1916,250;958:36;Отпущ.;;-273;1248;0;480;77;784;-;-;1916.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:50:06;0,0;        -;480;-273,000;1911,625;958:36;Отпущ.;;-273;1248;6.3;480;77;784;-;-;1911.625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:50:36;0,0;        -;480;-273,000;1891,500;958:36;Отпущ.;;-273;1248;6.3;480;77;784;-;-;1891.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:51:06;0,0;        -;440;-273,000;1618,500;958:36;Отпущ.;;-;1232;0;440;77;784;-;-;1618.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:51:36;0,0;        -;448;-273,000;1719,500;958:42;Отпущ.;;-273;1216;5.6;448;76;784;-;-;1719.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:52:06;0,0;        -;480;-273,000;1882,500;958:42;Отпущ.;;-273;1248;6.3;480;75;784;-;-;1882.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:52:36;0,0;        -;480;-273,000;1910,000;958:42;Отпущ.;;-273;1248;6.4;480;75;784;-;-;1910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:53:06;0,0;        -;480;-273,000;1896,125;958:42;Отпущ.;;-;1232;6.3;480;75;784;-;-;1896.125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:53:36;0,0;        -;480;-273,000;1891,500;958:42;Отпущ.;;-273;1248;-;480;76;784;-;-;1891.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:54:06;0,0;        -;480;-273,000;1902,000;958:42;Отпущ.;;-273;1248;-;480;76;784;-;-;1902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:54:36;0,0;        -;484;-273,000;1903,875;958:42;Отпущ.;;-273;1248;6.3;484;77;784;-;-;1903.875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:55:06;0,0;        -;480;-273,000;1921,000;958:42;Отпущ.;;-273;1248;0;480;77;784;-;-;1921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:55:36;0,0;        -;440;-273,000;1620,750;958:42;Отпущ.;;-;1232;5.3;440;76;784;-;-;1620.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:56:06;0,0;        -;480;-273,000;1893,000;958:42;Отпущ.;;-273;1248;6.3;480;75;784;-;-;1893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:56:36;0,0;        -;480;-273,000;1908,500;958:42;Отпущ.;;-273;1248;-;480;75;784;-;-;1908.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:57:06;0,0;        -;480;-273,000;1908,500;958:42;Отпущ.;;-273;1248;6.3;480;75;784;-;-;1908.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:57:36;0,0;        -;480;-273,000;1902,250;958:48;Отпущ.;;-273;1248;6.3;480;76;784;-;-;1902.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:58:06;0,0;        -;484;-273,000;1870,500;958:48;Отпущ.;;-273;1248;6.3;484;77;784;-;-;1870.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:58:36;0,0;        -;480;-273,000;1903,875;958:48;Отпущ.;;-273;1248;0;480;77;784;-;-;1903.875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:59:06;0,0;        -;480;-273,000;1887,000;958:48;Отпущ.;;-273;1248;6.3;480;77;784;-;-;1887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 13:59:36;0,0;        -;484;-273,000;1902,250;958:48;Отпущ.;;-273;1248;0;484;77;784;-;-;1902.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 14:00:06;0,0;        -;488;-273,000;1860,000;958:48;Отпущ.;;-273;1248;6.3;488;76;784;-;-;1860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 14:00:36;0,0;        -;488;-273,000;1897,625;958:48;Отпущ.;;-273;1248;-;488;75;784;-;-;1897.625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 14:01:06;0,0;        -;488;-273,000;1899,250;958:48;Отпущ.;;-273;1248;-;488;74;784;-;-;1899.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 14:01:36;0,0;        -;480;-273,000;1891,500;958:48;Отпущ.;;-273;1248;6.3;480;75;784;-;-;1891.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 14:02:06;0,0;        -;484;-273,000;1893,000;958:48;Отпущ.;;-273;1248;0;484;76;784;-;-;1893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 14:02:36;0,0;        -;480;-273,000;1903,875;958:48;Отпущ.;;-273;1248;6.3;480;76;784;-;-;1903.875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
02/10/2023 14:03:06;0,0;        -;484;-273,000;1914,750;958:48;Отпущ.;;-273;1248;-;484;76;784;-;-;1914.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
