Дата и время;Полож.пед.акселер.,%;Нагрузка на двигатель, %;Давл.масла двиг.,кПа;Темп.масла двиг.,°С;Обор.двиг.,об/мин;Значение счетчика моточасов, час:мин;Сост.пед.сцепл.;iButton2;КПП. Температура масла;КПП. Давление масла в системе смазки;Скорость;ДВС. Давление смазки;ДВС. Температура охлаждающей жидкости;Давление в пневмостистеме (spn46), кПа;Уровень топлива % (spn96);Электросистема. Напряжение;ДВС. Частота вращения коленчатого вала;Нейтраль КПП (spn3843);Стояночный тормоз (spn3842);Аварийная температура охлаждающей жидкости (spn3841);Засоренность воздушного фильтра (spn3840);Засоренность фильтра КПП (spn3847);Аварийное давление масла ДВС (spn3846);Засоренность фильтра ДВС (spn3845);Засоренность фильтра рулевого управления (spn3844);Засоренность фильтра навесного оборудования (spn3851);Недопустимый уровень масла в гидробаке (spn3850);Аварийная температура масла в гидросистеме (spn3849);Аварийное давление в I контуре тормозной системы (spn3848);Аварийное давление в II контуре тормозной системы (spn3855);Зарядка АКБ (spn3854);Отопитель (spn3853);Выход блока управления двигателем (spn3852);Включение тормозков (spn3859);Засоренность фильтра слива (spn3858);Аварийное давление масла КПП (spn3857);Аварийная температура масла ДВС(spn3856);Неисправность тормозной системы (spn3863);Термостарт (spn3862);Разрешение запуска двигателя (spn3861);Низкий уровень ОЖ (spn3860);Аварийная температура масла ГТР (spn3867);Необходимость сервисного обслуживания (spn3866);Подогрев топливного фильтра (spn3865);Вода в топливе (spn3864);Холодный старт (spn3871);Крутящий момент (spn513), Нм;Положение рейки ТНВД (spn51), %;Расход топлива (spn183), л/ч;ДВС. Температура наддувочного воздуха, °С;Давление наддувочного воздуха двигателя (spn106), кПа;Текущая передача (spn523);Температура масла гидравлики (spn5536), С;Педаль слива (spn598)
06/09/2023 09:02:08;0,0;        -;480;-273,000;1907,000;854:30;Отпущ.;;-;1264;-;480;76;848;-;28.05;1907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:02:38;0,0;        -;480;-273,000;1893,000;854:30;Отпущ.;;-;1264;0;480;76;848;-;28.05;1893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:03:08;0,0;        -;480;-273,000;1875,000;854:30;Отпущ.;;-273;1280;6.3;480;76;848;-;28;1875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:03:38;0,0;        -;480;-273,000;1905,375;854:30;Отпущ.;;-;1264;0;480;76;848;-;28.05;1905.375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:04:08;0,0;        -;480;-273,000;1924,125;854:36;Отпущ.;;-;1264;-;480;76;848;-;-;1924.125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:04:38;0,0;        -;480;-273,000;1902,250;854:36;Отпущ.;;-;1264;0;480;76;848;-;27.95;1902.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:05:08;0,0;        -;480;-273,000;1916,250;854:36;Отпущ.;;-273;1248;6.4;480;76;848;-;28.05;1916.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:05:38;0,0;        -;480;-273,000;1916,250;854:36;Отпущ.;;-;1264;6.4;480;77;848;-;28.05;1916.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:06:08;0,0;        -;480;-273,000;1930,500;854:36;Отпущ.;;-273;1248;0;480;77;848;-;-;1930.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:06:38;0,0;        -;480;-273,000;1891,500;854:36;Отпущ.;;-273;1248;0;480;77;848;-;27.95;1891.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:07:08;0,0;        -;480;-273,000;1894,625;854:36;Отпущ.;;-;1264;6.3;480;77;848;-;28.05;1894.625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:07:38;0,0;        -;480;-273,000;1911,000;854:36;Отпущ.;;-273;1248;0;480;77;848;-;28.05;1911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:08:08;0,0;        -;480;-273,000;1863,000;854:36;Отпущ.;;-;1264;-;480;77;848;-;-;1863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:08:38;0,0;        -;468;-273,000;1855,625;854:36;Отпущ.;;-273;1248;0;468;77;848;-;-;1855.625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:09:08;0,0;        -;480;-273,000;1916,250;854:36;Отпущ.;;-273;1248;6.3;480;77;848;-;28.05;1916.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:09:38;0,0;        -;480;-273,000;1872,000;854:36;Отпущ.;;-273;1248;6.3;480;77;848;-;-;1872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:10:08;0,0;        -;480;-273,000;1919,500;854:42;Отпущ.;;-;1264;-;480;77;848;-;28.05;1919.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:10:38;0,0;        -;480;-273,000;1921,000;854:42;Отпущ.;;-273;1248;6.4;480;77;848;-;-;1921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:11:08;0,0;        -;468;-273,000;1885,500;854:42;Отпущ.;;-273;1248;6.2;468;77;848;-;27.95;1885.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:11:38;0,0;        -;480;-273,000;1887,000;854:42;Отпущ.;;-273;1248;6.3;480;77;848;-;28;1887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:12:08;0,0;        -;468;-273,000;1930,500;854:42;Отпущ.;;-273;1248;6.3;468;77;848;-;28.05;1930.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:12:38;0,0;        -;480;-273,000;1917,875;854:42;Отпущ.;;-273;1248;-;480;77;848;-;28.05;1917.875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:13:08;0,0;        -;480;-273,000;1897,000;854:42;Отпущ.;;-273;1248;-;480;77;848;-;27.95;1897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:13:38;0,0;        -;480;-273,000;1899,250;854:42;Отпущ.;;-273;1248;-;480;77;840;-;28.05;1899.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:14:08;0,0;        -;468;-273,000;1902,250;854:42;Отпущ.;;-273;1248;-;468;76;840;-;28.05;1902.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:14:38;0,0;        -;484;-273,000;1888,000;854:42;Отпущ.;;-273;1248;6.3;484;76;840;-;28.05;1888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:15:08;0,0;        -;480;-273,000;1910,000;854:42;Отпущ.;;-273;1248;6.3;480;76;840;-;28;1910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:15:38;0,0;        -;480;-273,000;1879,500;854:42;Отпущ.;;-273;1248;-;480;76;848;-;28.05;1879.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:16:08;0,0;        -;484;-273,000;1916,250;854:48;Отпущ.;;-273;1248;-;484;76;848;-;-;1916.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:16:38;0,0;        -;480;-273,000;1887,000;854:48;Отпущ.;;-;1264;0;480;76;848;-;-;1887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:17:08;0,0;        -;480;-273,000;1872,000;854:48;Отпущ.;;-273;1248;6.3;480;76;848;-;-;1872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:17:38;0,0;        -;480;-273,000;1891,500;854:48;Отпущ.;;-273;1248;-;480;76;848;-;28.05;1891.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:18:08;0,0;        -;480;-273,000;1905,375;854:48;Отпущ.;;-;1264;6.3;480;76;848;-;-;1905.375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:18:38;0,0;        -;480;-273,000;1899,250;854:48;Отпущ.;;-273;1248;0;480;76;848;-;27.7;1899.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:19:08;0,0;        -;480;-273,000;1907,000;854:48;Отпущ.;;-273;1248;6.4;480;76;848;-;27.6;1907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:19:38;0,0;        -;480;-273,000;1881,000;854:48;Отпущ.;;-;1264;0;480;76;848;-;27.65;1881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:20:08;0,0;        -;484;-273,000;1903,875;854:48;Отпущ.;;-273;1248;0;484;76;848;-;27.7;1903.875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:20:38;0,0;        -;480;-273,000;1907,000;854:48;Отпущ.;;-273;1248;6.3;480;75;848;-;27.7;1907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:21:08;0,0;        -;484;-273,000;1927,375;854:48;Отпущ.;;-273;1248;0;484;76;848;-;27.65;1927.375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:21:38;0,0;        -;480;-273,000;1884,000;854:48;Отпущ.;;-273;1248;0;480;76;848;-;-;1884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:22:08;0,0;        -;480;-273,000;1917,875;854:54;Отпущ.;;-273;1248;-;480;77;848;-;27.7;1917.875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:22:38;0,0;        -;480;-273,000;1910,000;854:54;Отпущ.;;-273;1248;-;480;77;848;-;27.7;1910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:23:08;0,0;        -;480;-273,000;1873,500;854:54;Отпущ.;;-273;1248;6.3;480;77;848;-;27.6;1873.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:23:38;0,0;        -;484;-273,000;1917,875;854:54;Отпущ.;;-273;1248;6.4;484;77;848;-;27.7;1917.875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:24:08;0,0;        -;484;-273,000;1921,000;854:54;Отпущ.;;-273;1248;6.4;484;76;848;-;27.7;1921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:24:38;0,0;        -;480;-273,000;1908,500;854:54;Отпущ.;;-273;1248;6.4;480;76;848;-;27.6;1908.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:25:08;0,0;        -;480;-273,000;1903,875;854:54;Отпущ.;;-;1264;0;480;77;848;-;27.7;1903.875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:25:38;0,0;        -;480;-273,000;1897,625;854:54;Отпущ.;;-;1264;6.3;480;76;848;-;27.7;1897.625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:26:08;0,0;        -;480;-273,000;1860,000;854:54;Отпущ.;;-273;1248;0;480;76;848;-;27.6;1860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:26:38;0,0;        -;480;-273,000;1884,000;854:54;Отпущ.;;-273;1248;6.3;480;76;848;-;27.7;1884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:27:08;0,0;        -;480;-273,000;1875,000;854:54;Отпущ.;;-;1264;-;480;76;848;-;27.6;1875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:27:38;0,0;        -;480;-273,000;1921,000;854:54;Отпущ.;;-;1264;0;480;76;848;-;27.7;1921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:28:08;0,0;        -;484;-273,000;1914,750;855:00;Отпущ.;;-;1264;-;484;76;848;-;27.7;1914.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:28:38;0,0;        -;480;-273,000;1908,500;855:00;Отпущ.;;-273;1248;0;480;76;848;-;27.65;1908.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:29:08;0,0;        -;480;-273,000;1866,000;855:00;Отпущ.;;-273;1248;6.2;480;76;848;-;27.7;1866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:29:38;0,0;        -;480;-273,000;1914,750;855:00;Отпущ.;;-;1264;-;480;76;848;-;27.7;1914.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:30:08;0,0;        -;480;-273,000;1902,250;855:00;Отпущ.;;-;1264;-;480;76;848;-;27.6;1902.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:30:38;0,0;        -;480;-273,000;1903,875;855:00;Отпущ.;;-;1264;6.3;480;76;848;-;27.7;1903.875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:31:08;0,0;        -;480;-273,000;1922,500;855:00;Отпущ.;;-;1264;0;480;76;848;-;27.65;1922.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:31:38;0,0;        -;480;-273,000;1894,000;855:00;Отпущ.;;-;1264;6.3;480;76;848;-;27.7;1894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:32:08;0,0;        -;480;-273,000;1910,000;855:00;Отпущ.;;-;1264;-;480;76;848;-;27.7;1910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:32:38;0,0;        -;480;-273,000;1899,250;855:00;Отпущ.;;-273;1280;6.3;480;76;848;-;27.6;1899.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:33:08;0,0;        -;480;-273,000;1910,000;855:00;Отпущ.;;-;1264;0;480;76;848;-;27.7;1910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:33:38;0,0;        -;468;-273,000;1872,000;855:00;Отпущ.;;-273;1248;-;468;76;848;-;27.6;1872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:34:08;0,0;        -;480;-273,000;1905,375;855:06;Отпущ.;;-273;1248;6.4;480;76;848;-;27.7;1905.375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:34:38;0,0;        -;480;-273,000;1890,000;855:06;Отпущ.;;-;1264;6.2;480;76;848;-;27.7;1890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:35:08;0,0;        -;480;-273,000;1890,000;855:06;Отпущ.;;-;1264;6.3;480;76;848;-;27.6;1890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:35:38;0,0;        -;480;-273,000;1917,875;855:06;Отпущ.;;-;1264;0;480;76;848;-;27.7;1917.875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:36:08;0,0;        -;480;-273,000;1900,750;855:06;Отпущ.;;-;1264;6.3;480;76;848;-;27.6;1900.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:36:38;0,0;        -;480;-273,000;1908,500;855:06;Отпущ.;;-273;1248;6.3;480;76;848;-;27.7;1908.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:37:08;0,0;        -;484;-273,000;1897,625;855:06;Отпущ.;;-;1264;6.3;484;75;848;-;27.7;1897.625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:37:38;0,0;        -;480;-273,000;1902,250;855:06;Отпущ.;;-273;1248;0;480;76;848;-;27.6;1902.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:38:08;0,0;        -;480;-273,000;1927,375;855:06;Отпущ.;;-273;1248;-;480;76;848;-;-;1927.375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:38:38;0,0;        -;480;-273,000;1879,500;855:06;Отпущ.;;-;1264;0;480;76;848;-;27.6;1879.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:39:08;0,0;        -;480;-273,000;1885,000;855:06;Отпущ.;;-273;1248;0;480;77;848;-;27.7;1885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:39:38;0,0;        -;480;-273,000;1878,000;855:06;Отпущ.;;-273;1248;6.3;480;77;848;-;-;1878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:40:08;0,0;        -;468;-273,000;1848,250;855:12;Отпущ.;;-;1264;6.2;468;77;848;-;-;1848.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:40:38;0,0;        -;480;-273,000;1888,500;855:12;Отпущ.;;-;1264;6.3;480;77;848;-;27.65;1888.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:41:08;0,0;        -;480;-273,000;1885,500;855:12;Отпущ.;;-273;1280;6.4;480;77;848;-;27.6;1885.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:41:38;0,0;        -;480;-273,000;1922,500;855:12;Отпущ.;;-273;1248;0;480;77;848;-;-;1922.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:42:08;0,0;        -;468;-273,000;1869,000;855:12;Отпущ.;;-;1264;6.2;468;77;848;-;27.7;1869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:42:38;0,0;        -;480;-273,000;1922,500;855:12;Отпущ.;;-;1264;-;480;77;848;-;27.6;1922.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:43:08;0,0;        -;480;-273,000;1888,500;855:12;Отпущ.;;-273;1248;6.3;480;77;848;-;27.65;1888.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:43:38;0,0;        -;468;-273,000;1870,500;855:12;Отпущ.;;-;1264;6.2;468;77;848;-;27.6;1870.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:44:08;0,0;        -;468;-273,000;1866,000;855:12;Отпущ.;;-273;1248;6.2;468;77;848;-;27.65;1866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:44:38;0,0;        -;468;-273,000;1917,875;855:12;Отпущ.;;-;1264;0;468;77;848;-;27.7;1917.875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:45:08;0,0;        -;480;-273,000;1879,500;855:12;Отпущ.;;-;1264;6.3;480;77;848;-;27.6;1879.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:45:38;0,0;        -;476;-273,000;1885,500;855:12;Отпущ.;;-;1264;0;476;77;848;-;27.65;1885.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:46:08;0,0;        -;468;-273,000;1887,000;855:18;Отпущ.;;-;1264;6.3;468;77;848;-;27.6;1887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:46:38;0,0;        -;468;-273,000;1887,000;855:18;Отпущ.;;-273;1248;6.3;468;77;848;-;28.05;1887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:47:08;0,0;        -;480;-273,000;1910,000;855:18;Отпущ.;;-273;1248;-;480;77;848;-;28.05;1910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
06/09/2023 09:47:38;0,0;        -;480;-273,000;1900,750;855:18;Отпущ.;;-273;1248;6.3;480;76;848;-;27.95;1900.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-;0;-;-;-;0;0;-;0;-;-;-;-;-;-;-;-;-;-
